Yr,Seas,FltSvy,Gender,Part,Nsamp,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230
2020,1,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,19,12,28,70,128,189,203,216,168,143,83,56,29,13,4,2,3,1,0,0,2,0
1994,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,6,14,31,60,81,118,159,196,201,166,124,97,79,68,54,32,16,13,2,6,5,7,4,1,3
1995,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,7,21,19,25,31,64,92,105,131,181,211,227,181,136,121,72,28,31,10,8,4,7,6,3,4,4,6
1996,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,9,25,34,52,122,136,155,196,186,165,145,84,76,36,26,21,8,7,3,4,0,0,0,0,0
1997,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,6,12,22,43,78,139,221,206,216,135,108,68,42,23,21,14,7,2,4,10,2,5,1,7
1998,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,16,30,58,82,131,146,201,198,164,175,124,91,47,29,9,10,7,2,2,1,1,1,0,3
1999,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,20,28,77,142,175,191,181,163,123,93,71,41,34,21,11,4,3,3,2,2,4,2,0,1
2000,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,2,7,5,15,18,38,71,128,214,186,213,177,129,97,73,50,28,25,8,7,3,2,2,3,4,1,5
2001,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,13,13,26,29,42,48,69,110,202,221,214,154,135,73,39,28,23,10,9,4,1,2,4,2,4,1,1
2002,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,6,22,46,64,118,154,238,242,231,195,124,71,51,31,26,11,9,7,10,3,2,1,2,0,8
2003,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,11,8,13,38,66,105,123,202,207,200,179,143,97,61,40,22,9,2,0,0,1,1,1,2,1,0
2004,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,15,24,28,75,121,152,208,153,116,102,71,42,23,9,3,4,2,1,1,1,0,0,0
2005,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,4,2,6,9,26,27,55,77,130,152,144,170,117,92,55,30,13,5,2,2,2,1,2,1,1,3
2006,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,5,11,7,9,17,22,46,74,121,125,149,162,119,94,59,34,25,16,8,4,3,5,1,1,2,2
2007,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,7,3,5,21,28,62,77,105,124,104,65,65,36,31,16,16,5,6,8,4,0,4,0,1,1
2008,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,9,16,43,65,93,117,97,86,58,37,32,18,18,10,8,12,5,3,1,1,1,1
2009,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,6,11,4,5,6,27,27,48,76,108,95,61,72,51,29,30,11,5,3,3,1,3,0,0,1,2,1
2010,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,2,4,5,7,7,14,52,62,110,145,167,161,119,65,45,24,22,14,13,7,6,2,2,0,0,0,1
2011,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,14,12,12,7,12,5,11,16,22,34,91,133,165,147,122,96,70,48,26,17,14,11,8,4,5,2,0,0,3
2012,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,3,13,9,14,9,19,41,74,114,204,253,204,154,108,85,41,26,13,10,7,6,4,4,1,1,0,0,0
2013,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,7,5,9,3,3,3,4,7,26,28,32,76,130,137,181,161,125,82,41,17,11,5,2,0,0,1,0,0,0,1
2014,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,6,8,2,3,2,7,7,31,52,84,111,154,175,163,149,95,63,36,15,7,6,1,3,0,0,0,0,0
2015,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,4,6,3,1,10,26,46,84,167,248,262,219,182,119,57,20,15,11,2,5,1,2,2,0,0,1,0
2016,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,7,3,10,17,35,54,101,99,116,104,98,69,36,22,11,5,7,3,5,0,1,1,2,0
2017,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,11,12,18,40,73,93,121,91,71,36,30,12,4,4,1,2,0,1,1,0,0,0,0
2018,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,7,2,10,11,27,44,104,99,123,100,72,49,21,13,6,6,1,2,3,0,1,0,1
2019,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,6,2,7,10,20,28,62,112,114,152,132,113,56,39,24,9,8,1,3,1,1,0,0,0,1
2020,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,4,8,20,32,50,85,136,161,153,118,70,43,28,12,8,2,3,1,1,1,1,0,1,0
1994,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,8,14,21,26,31,15,41,60,75,88,150,203,190,207,185,174,179,143,95,74,46,35,21,11,7,2,2,0,3
1995,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,2,5,10,15,17,16,15,24,22,20,27,38,55,71,130,214,242,278,293,283,181,123,82,57,36,15,22,7,5,3,6,3,5
1996,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,15,20,21,39,52,92,123,145,192,238,275,213,231,163,115,89,68,42,21,6,9,10,2,8,5,3,7
1997,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,14,21,32,23,25,24,20,41,92,107,146,225,234,245,228,190,113,80,57,34,18,13,11,1,5,1,4,1,1
1998,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,13,14,17,24,36,65,82,97,167,220,217,219,178,151,102,70,68,39,20,14,11,6,4,3,3,2,6
1999,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,4,3,14,18,25,33,48,101,98,149,187,305,336,302,277,190,148,100,55,41,23,6,2,3,1,2,1,3,1
2000,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,9,12,11,23,27,44,65,108,169,201,242,268,267,255,178,125,92,36,20,18,11,1,2,2,3,2,5
2001,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,11,22,20,28,37,53,49,78,120,123,213,244,264,245,225,195,118,79,50,25,18,11,6,3,2,3,0,2,5
2002,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,18,39,68,89,128,171,236,263,306,255,218,157,81,71,44,17,19,7,4,5,4,5,1,1,3
2003,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,11,13,13,20,18,22,25,38,63,89,142,208,263,301,242,167,114,63,40,18,17,10,5,2,5,2,3,1,4
2004,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,2,8,17,19,14,22,39,56,83,122,222,227,308,289,237,171,109,78,45,19,25,8,4,3,0,3,0,4
2005,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,2,10,24,20,17,25,30,34,64,93,137,216,241,231,242,194,137,82,46,21,11,12,6,5,1,2,2,3
2006,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,10,8,11,28,31,21,21,36,40,59,78,113,180,192,196,210,176,162,107,85,51,37,20,11,12,7,5,5,3,3
2007,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,3,4,26,44,62,94,116,170,229,258,216,177,130,95,47,28,24,12,15,5,12,2,0,1,1
2008,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,3,15,17,23,28,28,21,24,57,72,114,152,177,175,151,155,114,88,46,33,21,13,9,7,5,3,1,0
2009,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,8,17,20,38,53,70,105,119,156,153,130,135,111,84,44,24,17,10,6,4,4,1,1,7
2010,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,6,24,40,61,75,150,195,252,242,207,172,107,67,36,29,19,17,9,4,1,2,0,0,3
2011,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,8,6,11,10,12,12,13,22,35,71,101,130,144,179,173,125,101,84,59,43,20,17,11,6,5,2,3,2
2012,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,3,7,4,9,7,27,47,74,124,214,243,237,235,201,151,103,47,37,17,10,7,2,3,2,0,1,2
2013,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,12,11,18,18,18,32,36,64,104,198,215,260,277,250,174,128,75,34,12,8,8,5,2,2,2,1,4
2014,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,7,11,13,13,14,26,26,52,42,60,81,113,112,138,142,154,126,133,105,56,43,22,15,12,4,5,0,1,0
